2025-08-21 11:48:52,653 - INFO - 🛡️  === ULTRA-STABLE SHIPPING FEE CALCULATOR v3.0 ===
2025-08-21 11:48:52,653 - INFO - Mode: TEST
2025-08-21 11:48:52,653 - INFO - Ultra-conservative settings:
2025-08-21 11:48:52,653 - INFO -   - Batch size: 100
2025-08-21 11:48:52,653 - INFO -   - Chunk size: 1000
2025-08-21 11:48:52,653 - INFO -   - Connection check: every 100 records
2025-08-21 11:48:53,137 - INFO - ✅ Initial database connection successful
2025-08-21 11:48:56,228 - INFO - ✅ Backup created: *_backup_20250821_114853
2025-08-21 11:48:56,228 - INFO - 🔄 Starting ultra-stable processing...
2025-08-21 11:49:18,087 - INFO - Item 352: 10,800.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 352: 6,000.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 353: 12,000.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 354: 12,000.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 355: 12,000.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 355: 12,000.00 VNĐ
2025-08-21 11:49:18,087 - INFO - Item 355: 21,600.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 356: 21,600.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 356: 12,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 357: 6,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 357: 6,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 358: 6,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 359: 6,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 360: 12,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 361: 12,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 362: 6,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 363: 7,500.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 364: 3,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 364: 3,000.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 364: 5,400.00 VNĐ
2025-08-21 11:49:18,088 - INFO - Item 365: 3,000.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 365: 3,000.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 365: 3,900.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 366: 7,500.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 366: 7,500.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 366: 7,500.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 367: 5,400.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 367: 3,000.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 367: 3,000.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 368: 5,400.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 368: 3,000.00 VNĐ
2025-08-21 11:49:18,089 - INFO - Item 368: 5,400.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 369: 2,400.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 370: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 370: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 370: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 371: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 371: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 371: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 372: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 372: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 373: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 373: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 373: 3,000.00 VNĐ
2025-08-21 11:49:18,090 - INFO - Item 374: 2,400.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 375: 5,400.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 375: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 375: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 376: 3,900.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 376: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 377: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 378: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 379: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 379: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 379: 5,400.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 380: 3,000.00 VNĐ
2025-08-21 11:49:18,091 - INFO - Item 381: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 382: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 382: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 382: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 383: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 384: 2,400.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 384: 5,400.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 384: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 385: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 385: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 386: 3,000.00 VNĐ
2025-08-21 11:49:18,092 - INFO - Item 386: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 386: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 387: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 387: 5,400.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 387: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 388: 3,900.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 389: 3,900.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 389: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 389: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 390: 3,900.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 391: 3,900.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 392: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 393: 3,000.00 VNĐ
2025-08-21 11:49:18,093 - INFO - Item 394: 5,400.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 394: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 394: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 395: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 396: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 397: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 398: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 399: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 400: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 400: 3,000.00 VNĐ
2025-08-21 11:49:18,094 - INFO - Item 400: 3,000.00 VNĐ
2025-08-21 11:49:19,858 - INFO - Item 401: 2,400.00 VNĐ
2025-08-21 11:49:19,858 - INFO - Item 402: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 402: 5,400.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 402: 5,400.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 403: 2,400.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 404: 3,900.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 404: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 405: 2,400.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 405: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 406: 2,400.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 406: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 406: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 407: 3,000.00 VNĐ
2025-08-21 11:49:19,859 - INFO - Item 407: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 407: 5,400.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 408: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 409: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 410: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 410: 5,400.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 410: 5,400.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 411: 2,400.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 412: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 412: 2,400.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 412: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 413: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 413: 3,000.00 VNĐ
2025-08-21 11:49:19,860 - INFO - Item 414: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 415: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 415: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 415: 5,400.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 416: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 416: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 416: 2,400.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 417: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 418: 5,400.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 418: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 418: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 419: 3,000.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 419: 5,400.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 419: 2,400.00 VNĐ
2025-08-21 11:49:19,861 - INFO - Item 420: 2,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 421: 3,900.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 421: 5,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 422: 3,900.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 422: 5,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 422: 3,000.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 423: 2,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 424: 3,000.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 424: 3,000.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 424: 2,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 425: 3,000.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 425: 2,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 425: 5,400.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 426: 3,000.00 VNĐ
2025-08-21 11:49:19,862 - INFO - Item 426: 3,900.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 426: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 427: 3,900.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 427: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 427: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 428: 5,400.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 428: 3,900.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 429: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 430: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 431: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 431: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 431: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 432: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 432: 3,000.00 VNĐ
2025-08-21 11:49:19,863 - INFO - Item 432: 5,400.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 433: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 434: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 434: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 434: 5,400.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 435: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 435: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 436: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 437: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 437: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 438: 3,000.00 VNĐ
2025-08-21 11:49:19,864 - INFO - Item 438: 5,400.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 438: 5,400.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 439: 3,000.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 440: 3,000.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 440: 5,400.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 440: 5,400.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 441: 3,000.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 442: 3,000.00 VNĐ
2025-08-21 11:49:19,865 - INFO - Item 442: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 442: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 443: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 443: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 444: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 445: 3,000.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 445: 5,400.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 446: 2,400.00 VNĐ
2025-08-21 11:49:19,866 - INFO - Item 447: 2,400.00 VNĐ
2025-08-21 11:49:19,867 - INFO - Item 448: 5,400.00 VNĐ
2025-08-21 11:49:19,867 - INFO - Item 448: 3,900.00 VNĐ
2025-08-21 11:49:19,867 - INFO - Item 448: 3,000.00 VNĐ
2025-08-21 11:49:19,867 - INFO - Item 449: 2,400.00 VNĐ
2025-08-21 11:49:21,680 - INFO - Item 450: 2,400.00 VNĐ
2025-08-21 11:49:21,680 - INFO - Item 451: 2,400.00 VNĐ
2025-08-21 11:49:21,680 - INFO - Item 452: 3,000.00 VNĐ
2025-08-21 11:49:21,680 - INFO - Item 453: 3,000.00 VNĐ
2025-08-21 11:49:21,680 - INFO - Item 454: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 455: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 455: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 455: 5,400.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 456: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 456: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 457: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 457: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 457: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 458: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 459: 3,000.00 VNĐ
2025-08-21 11:49:21,681 - INFO - Item 459: 3,000.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 459: 3,000.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 460: 3,000.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 460: 5,400.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 460: 3,000.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 461: 3,000.00 VNĐ
2025-08-21 11:49:21,682 - INFO - Item 461: 5,400.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 461: 5,400.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 462: 3,000.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 463: 4,800.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 463: 6,000.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 463: 6,000.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 464: 4,800.00 VNĐ
2025-08-21 11:49:21,683 - INFO - Item 465: 15,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 465: 12,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 466: 12,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 466: 9,600.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 466: 21,600.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 467: 12,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 468: 48,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 469: 48,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 469: 108,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 470: 48,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 471: 48,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 471: 60,000.00 VNĐ
2025-08-21 11:49:21,684 - INFO - Item 471: 60,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 472: 48,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 473: 4,800.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 474: 9,600.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 475: 3,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 475: 2,400.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 475: 3,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 476: 2,400.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 477: 108,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 477: 108,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 477: 48,000.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 478: 7,200.00 VNĐ
2025-08-21 11:49:21,685 - INFO - Item 478: 9,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 478: 16,200.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 479: 27,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 479: 12,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 479: 27,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 480: 12,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 481: 48,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 482: 4,800.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 482: 10,800.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 482: 10,800.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 483: 6,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 483: 4,800.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 483: 10,800.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 484: 27,000.00 VNĐ
2025-08-21 11:49:21,686 - INFO - Item 484: 27,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 484: 12,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 485: 13,500.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 485: 7,500.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 485: 6,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 486: 15,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 486: 15,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 486: 12,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 487: 6,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 488: 12,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 489: 108,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 489: 48,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 490: 48,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 490: 60,000.00 VNĐ
2025-08-21 11:49:21,687 - INFO - Item 491: 48,000.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 491: 60,000.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 491: 60,000.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 492: 4,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 493: 9,600.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 494: 10,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 494: 4,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 495: 4,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 495: 10,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 496: 6,000.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 496: 10,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 496: 4,800.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 497: 12,000.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 497: 9,600.00 VNĐ
2025-08-21 11:49:21,688 - INFO - Item 498: 4,800.00 VNĐ
2025-08-21 11:49:21,689 - INFO - Item 498: 10,800.00 VNĐ
2025-08-21 11:49:21,689 - INFO - Item 499: 9,600.00 VNĐ
2025-08-21 11:49:21,689 - INFO - Item 500: 2,400.00 VNĐ
2025-08-21 11:49:21,689 - INFO - Item 500: 3,000.00 VNĐ
2025-08-21 11:49:21,689 - INFO - Item 501: 12,000.00 VNĐ
2025-08-21 11:49:22,831 - INFO - 📊 Progress: 1,000 items, Last ID: 501
2025-08-21 11:49:22,857 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 26.6s
2025-08-21 11:49:44,095 - INFO - 📊 Progress: 2,000 items, Last ID: 980
2025-08-21 11:49:44,115 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.7s
2025-08-21 11:50:03,222 - INFO - 📊 Progress: 3,000 items, Last ID: 1461
2025-08-21 11:50:03,249 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.6s
2025-08-21 11:50:21,458 - INFO - 📊 Progress: 4,000 items, Last ID: 1963
2025-08-21 11:50:21,478 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 17.7s
2025-08-21 11:50:43,161 - INFO - 📊 Progress: 5,000 items, Last ID: 2442
2025-08-21 11:50:43,183 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 21.2s
2025-08-21 11:51:08,713 - INFO - 📊 Progress: 6,000 items, Last ID: 2936
2025-08-21 11:51:08,743 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 24.5s
2025-08-21 11:51:37,571 - INFO - 📊 Progress: 7,000 items, Last ID: 3420
2025-08-21 11:51:37,589 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 28.3s
2025-08-21 11:51:58,966 - INFO - 📊 Progress: 8,000 items, Last ID: 3910
2025-08-21 11:51:58,980 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.8s
2025-08-21 11:52:16,103 - INFO - 📊 Progress: 9,000 items, Last ID: 4398
2025-08-21 11:52:16,121 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.6s
2025-08-21 11:52:35,604 - INFO - 📊 Progress: 10,000 items, Last ID: 4876
2025-08-21 11:52:35,621 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 19.0s
2025-08-21 11:52:54,618 - INFO - 📊 Progress: 11,000 items, Last ID: 5353
2025-08-21 11:52:54,634 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.5s
2025-08-21 11:53:18,049 - INFO - 📊 Progress: 12,000 items, Last ID: 5826
2025-08-21 11:53:18,068 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 22.9s
2025-08-21 11:53:37,649 - INFO - 📊 Progress: 13,000 items, Last ID: 6317
2025-08-21 11:53:37,666 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 19.1s
2025-08-21 11:53:57,152 - INFO - 📊 Progress: 14,000 items, Last ID: 7170
2025-08-21 11:53:57,175 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 19.0s
2025-08-21 11:54:20,174 - INFO - 📊 Progress: 15,000 items, Last ID: 8822
2025-08-21 11:54:20,193 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 22.5s
2025-08-21 11:54:36,484 - INFO - 📊 Progress: 16,000 items, Last ID: 9304
2025-08-21 11:54:36,499 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.8s
2025-08-21 11:54:53,054 - INFO - 📊 Progress: 17,000 items, Last ID: 9782
2025-08-21 11:54:53,072 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.1s
2025-08-21 11:55:09,661 - INFO - 📊 Progress: 18,000 items, Last ID: 10236
2025-08-21 11:55:09,675 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.1s
2025-08-21 11:55:28,231 - INFO - 📊 Progress: 19,000 items, Last ID: 10750
2025-08-21 11:55:28,244 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.1s
2025-08-21 11:55:44,001 - INFO - 📊 Progress: 20,000 items, Last ID: 11217
2025-08-21 11:55:44,017 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.3s
2025-08-21 11:55:59,340 - INFO - 📊 Progress: 21,000 items, Last ID: 11718
2025-08-21 11:55:59,355 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.8s
2025-08-21 11:56:14,959 - INFO - 📊 Progress: 22,000 items, Last ID: 12307
2025-08-21 11:56:14,973 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.1s
2025-08-21 11:56:31,987 - INFO - 📊 Progress: 23,000 items, Last ID: 12822
2025-08-21 11:56:32,001 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.5s
2025-08-21 11:56:48,878 - INFO - 📊 Progress: 24,000 items, Last ID: 13310
2025-08-21 11:56:48,893 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.4s
2025-08-21 11:57:07,613 - INFO - 📊 Progress: 25,000 items, Last ID: 13817
2025-08-21 11:57:07,627 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.2s
2025-08-21 11:57:23,186 - INFO - 📊 Progress: 26,000 items, Last ID: 14282
2025-08-21 11:57:23,200 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.1s
2025-08-21 11:57:39,742 - INFO - 📊 Progress: 27,000 items, Last ID: 14799
